filename,xc,yc,r,sin,cos
DATASET1_1_10000_00033.png,355.12298583984375,379.2997131347656,187.4180450439453,0.9728033542633057,0.252437949180603
DATASET1_1_10000_00034.png,359.2445068359375,382.363525390625,188.78366088867188,0.975541353225708,0.24606071412563324
DATASET1_1_10000_00035.png,367.49713134765625,394.1544494628906,191.82284545898438,0.9859249591827393,0.24184928834438324
DATASET1_1_10000_00036.png,372.654052734375,402.8642272949219,191.3971710205078,0.9677784442901611,0.2654184103012085
DATASET1_1_10000_00037.png,378.1678161621094,406.3690490722656,194.19784545898438,0.942511796951294,0.24578700959682465
DATASET1_1_10000_00038.png,372.7681884765625,399.9585876464844,191.979736328125,0.9458801746368408,0.26652276515960693
DATASET1_1_10000_00039.png,366.6294860839844,393.2847595214844,189.7583770751953,0.9181950092315674,0.2095407098531723
DATASET1_1_10000_00040.png,372.53399658203125,402.01568603515625,191.283935546875,1.0040981769561768,0.2582906484603882
DATASET1_1_10000_00041.png,371.52093505859375,397.3190002441406,194.3953857421875,1.0259830951690674,0.1898254007101059
DATASET1_1_10000_00042.png,373.21331787109375,404.5096130371094,191.70448303222656,1.0101912021636963,0.1837237924337387
DATASET1_1_10000_00043.png,371.3221130371094,403.7186584472656,188.86512756347656,0.9883825778961182,0.21543537080287933
DATASET1_1_10000_00044.png,370.32611083984375,399.11737060546875,190.8812255859375,0.9710419178009033,0.27885186672210693
DATASET1_1_10000_00045.png,350.6239318847656,378.7977600097656,183.9694366455078,0.9715559482574463,0.16749702394008636
DATASET1_1_10000_00046.png,367.21063232421875,399.7895202636719,187.81129455566406,0.9824774265289307,0.2235034555196762
DATASET1_1_10000_00047.png,357.3193664550781,388.4978942871094,184.39352416992188,0.9832422733306885,0.2068704217672348
DATASET1_1_10000_00048.png,366.1524353027344,397.1443786621094,187.4228515625,0.9874880313873291,0.25685250759124756
DATASET1_1_10000_00049.png,364.3616943359375,396.40155029296875,185.92422485351562,0.9725620746612549,0.2636312246322632
DATASET1_1_10000_00050.png,365.046142578125,394.43206787109375,187.87237548828125,0.9777863025665283,0.25028741359710693
DATASET1_1_10000_00051.png,365.7226867675781,402.81646728515625,183.67271423339844,0.9988806247711182,0.24464641511440277
DATASET1_1_10000_00052.png,370.1125793457031,401.989013671875,188.7078857421875,0.9611523151397705,0.27837979793548584
DATASET1_1_10000_00053.png,361.2293701171875,391.8784484863281,186.37173461914062,0.9525291919708252,0.24881969392299652
DATASET1_1_10000_00054.png,379.70794677734375,414.2770690917969,190.69183349609375,0.9862377643585205,0.26095616817474365
DATASET1_1_10000_00055.png,374.33001708984375,408.9431457519531,188.4034423828125,0.9638674259185791,0.29124391078948975
DATASET1_1_10000_00056.png,381.67950439453125,416.73895263671875,190.88731384277344,0.9896976947784424,0.3068937063217163
DATASET1_1_10000_00057.png,374.1539001464844,408.8796081542969,188.22122192382812,0.9795572757720947,0.3067058324813843
DATASET1_1_10000_00058.png,376.3193664550781,411.3114013671875,188.83547973632812,0.9532291889190674,0.30311429500579834
DATASET1_1_10000_00059.png,374.01690673828125,408.0048522949219,187.77626037597656,0.9650747776031494,0.28199613094329834
DATASET1_1_10000_00060.png,376.4464111328125,409.2716064453125,189.86610412597656,0.9597647190093994,0.2826637029647827
DATASET1_1_10000_00061.png,380.30419921875,417.8844909667969,188.7166748046875,0.942826509475708,0.33442533016204834
DATASET1_1_10000_00062.png,374.4489440917969,409.1957702636719,188.09219360351562,0.915661096572876,0.33260953426361084
DATASET1_1_10000_00063.png,380.3757019042969,415.5246276855469,190.2693328857422,0.9526035785675049,0.31260907649993896
DATASET1_1_10000_00064.png,381.2194519042969,414.27911376953125,190.8837890625,0.9506676197052002,0.26441991329193115
DATASET1_1_10000_00065.png,375.6395263671875,409.5166931152344,187.33251953125,0.9353115558624268,0.30079686641693115
DATASET1_1_10000_00066.png,374.5460510253906,407.3555603027344,188.75479125976562,0.9664061069488525,0.3031085729598999
DATASET1_1_10000_00067.png,370.6045837402344,399.1148986816406,189.05592346191406,0.993154764175415,0.28125131130218506
DATASET1_1_10000_00068.png,379.07403564453125,414.26690673828125,190.36465454101562,0.9506762027740479,0.29721295833587646
DATASET1_1_10000_00069.png,371.0008544921875,403.3851623535156,186.294921875,0.8843939304351807,0.29654157161712646
DATASET1_1_10000_00070.png,367.492919921875,397.77838134765625,187.56764221191406,0.9551184177398682,0.23636756837368011
DATASET1_1_10000_00071.png,359.3358154296875,386.23431396484375,183.42185974121094,0.8930933475494385,0.28193891048431396
DATASET1_1_10000_00072.png,368.93267822265625,399.2560119628906,186.81573486328125,0.9634153842926025,0.28468263149261475
DATASET1_1_10000_00073.png,362.655517578125,383.6278991699219,188.35125732421875,0.8791496753692627,0.3194631338119507
DATASET1_1_10000_00074.png,372.810791015625,392.8512878417969,192.11709594726562,0.9416115283966064,0.2769101858139038
DATASET1_1_10000_00075.png,374.1921081542969,398.3436279296875,191.62954711914062,0.956371545791626,0.27779996395111084
DATASET1_1_10000_00076.png,362.7515869140625,385.8446350097656,188.95404052734375,0.9502356052398682,0.24669204652309418
DATASET1_1_10000_00077.png,362.3692626953125,383.27130126953125,189.6951446533203,0.9759562015533447,0.2200530618429184
DATASET1_1_10000_00078.png,362.5425720214844,385.2865295410156,188.89846801757812,0.967519998550415,0.19537006318569183
DATASET1_1_10000_00079.png,362.8201599121094,384.9453430175781,191.17120361328125,0.954153299331665,0.2043222039937973
DATASET1_1_10000_00080.png,361.2922058105469,386.0577392578125,188.69528198242188,1.0010921955108643,0.2130788415670395
DATASET1_1_10000_00081.png,357.4434509277344,379.1813659667969,190.54763793945312,0.9963810443878174,0.16456447541713715
DATASET1_1_10000_00082.png,366.7126159667969,389.8800354003906,192.78903198242188,0.9747297763824463,0.20864234864711761
DATASET1_1_10000_00083.png,377.1089782714844,406.7013244628906,193.6398468017578,0.9803669452667236,0.25050103664398193
DATASET1_1_10000_00084.png,370.83673095703125,399.3724060058594,192.16656494140625,0.9698660373687744,0.2265246957540512
DATASET1_1_10000_00085.png,372.9529113769531,401.8689880371094,191.91827392578125,0.9569723606109619,0.22870860993862152
DATASET1_1_10000_00086.png,355.7042541503906,382.4024963378906,185.85287475585938,0.9256613254547119,0.21633277833461761
DATASET1_1_10000_00087.png,344.2527770996094,367.03997802734375,182.90145874023438,0.9645607471466064,0.1944326013326645
DATASET1_1_10000_00088.png,365.5601501464844,395.01220703125,188.27899169921875,0.9871723651885986,0.1903003305196762
DATASET1_1_10000_00089.png,358.09381103515625,382.5240783691406,188.81724548339844,0.9902899265289307,0.1863483041524887
DATASET1_1_10000_00090.png,354.88702392578125,381.2996520996094,186.53781127929688,0.9994862079620361,0.18382011353969574
DATASET1_1_10000_00091.png,368.60565185546875,398.2138671875,190.53688049316406,1.013871431350708,0.1993468850851059
DATASET1_1_10000_00092.png,360.5633850097656,391.8321533203125,186.26788330078125,0.9866278171539307,0.19995342195034027
DATASET1_1_10000_00093.png,375.2221374511719,407.1253967285156,191.54595947265625,1.0002501010894775,0.23098312318325043
DATASET1_1_10000_00094.png,358.7748718261719,388.7286376953125,185.942138671875,0.9981377124786377,0.20276962220668793
DATASET1_1_10000_00095.png,365.6633605957031,399.2896423339844,186.32009887695312,0.9716494083404541,0.2486632913351059
DATASET1_1_10000_00096.png,357.7294616699219,388.7646789550781,185.1842803955078,0.9272463321685791,0.19626842439174652
DATASET1_1_10000_00097.png,360.2887268066406,391.1285095214844,185.708984375,0.9903032779693604,0.21453891694545746
DATASET1_1_10000_00098.png,359.1376953125,393.4712829589844,182.8066864013672,1.0072710514068604,0.20068107545375824
DATASET1_1_10000_00099.png,364.25347900390625,398.6672668457031,184.6530303955078,0.9864962100982666,0.236562117934227
DATASET1_1_10000_00100.png,365.3794860839844,400.2102355957031,185.25857543945312,0.9274084568023682,0.22755657136440277
DATASET1_1_10500_00001.png,347.5564880371094,376.3357849121094,180.03125,0.9444458484649658,0.1735461801290512
DATASET1_1_10500_00002.png,366.0826416015625,396.88507080078125,188.07394409179688,0.9771339893341064,0.1985992044210434
DATASET1_1_10500_00003.png,362.61102294921875,391.9311828613281,186.8286895751953,0.9689915180206299,0.2665055990219116
DATASET1_1_10500_00004.png,356.9688720703125,387.51055908203125,184.50631713867188,1.0352842807769775,0.25366342067718506
DATASET1_1_10500_00005.png,361.732666015625,393.4332580566406,185.574462890625,0.9783327579498291,0.22317348420619965
DATASET1_1_10500_00006.png,358.2171630859375,388.2763366699219,185.02215576171875,0.97353196144104,0.27662980556488037
DATASET1_1_10500_00007.png,364.1348876953125,391.8562927246094,188.82289123535156,0.9376423358917236,0.2578471899032593
DATASET1_1_10500_00008.png,359.29864501953125,388.8061218261719,186.2066650390625,0.9389269351959229,0.28961122035980225
DATASET1_1_10500_00009.png,383.5694274902344,413.7179870605469,193.81011962890625,0.9835493564605713,0.32127130031585693
DATASET1_1_10500_00010.png,378.3724365234375,412.0949401855469,190.47203063964844,0.9805424213409424,0.3255962133407593
DATASET1_1_10500_00011.png,378.4051513671875,412.23089599609375,190.28317260742188,0.9876787662506104,0.30226361751556396
DATASET1_1_10500_00012.png,375.56005859375,408.6850280761719,188.58944702148438,0.9414303302764893,0.2788633108139038
DATASET1_1_10500_00013.png,375.0028076171875,409.2015075683594,188.4096221923828,0.96199631690979,0.28784024715423584
DATASET1_1_10500_00014.png,380.877685546875,415.7147521972656,190.23138427734375,0.9102957248687744,0.28668344020843506
DATASET1_1_10500_00015.png,368.6803894042969,403.4709777832031,185.55401611328125,0.9859678745269775,0.2740081548690796
DATASET1_1_10500_00016.png,372.1889343261719,407.1605529785156,186.64041137695312,0.9663183689117432,0.3203481435775757
DATASET1_1_10500_00017.png,380.096923828125,412.1687316894531,190.92758178710938,0.9738028049468994,0.3309262990951538
DATASET1_1_10500_00018.png,383.3388366699219,414.96990966796875,190.20249938964844,0.9853031635284424,0.36522138118743896
DATASET1_1_10500_00019.png,377.6330871582031,409.5247497558594,190.07986450195312,0.9636662006378174,0.3715928792953491
DATASET1_1_10500_00020.png,381.62408447265625,413.3537902832031,191.03330993652344,0.9622642993927002,0.39428937435150146
DATASET1_1_10500_00021.png,383.1474914550781,416.41876220703125,191.69676208496094,0.9582655429840088,0.4008582830429077
DATASET1_1_10500_00022.png,369.3026123046875,400.0462646484375,188.1894073486328,0.9639542102813721,0.30316293239593506
DATASET1_1_10500_00023.png,372.1018371582031,400.27886962890625,190.14520263671875,0.9675600528717041,0.3213752508163452
DATASET1_1_10500_00024.png,371.8459167480469,396.4456481933594,189.39772033691406,0.876293420791626,0.2827228307723999
DATASET1_1_10500_00025.png,375.2290344238281,396.9903259277344,188.5752410888672,0.906165361404419,0.24219928681850433
DATASET1_1_10500_00026.png,373.2707214355469,389.6806945800781,191.62091064453125,0.8635189533233643,0.2734283208847046
DATASET1_1_10500_00027.png,375.47607421875,401.5102844238281,193.0231475830078,0.9655191898345947,0.2905658483505249
DATASET1_1_10500_00028.png,370.92779541015625,391.7662353515625,191.2491912841797,0.9699127674102783,0.3143829107284546
DATASET1_1_10500_00029.png,373.1426696777344,394.4710388183594,193.36569213867188,0.9703495502471924,0.27290380001068115
DATASET1_1_10500_00030.png,367.0201721191406,379.0049743652344,190.57980346679688,0.9432718753814697,0.2352374643087387
DATASET1_1_10500_00031.png,365.6949462890625,379.6617126464844,188.66098022460938,0.9652063846588135,0.20884929597377777
DATASET1_1_10500_00032.png,377.0386047363281,391.1981201171875,194.208740234375,0.9793055057525635,0.2666982412338257
DATASET1_1_10500_00033.png,352.95806884765625,371.7672424316406,186.21405029296875,0.9294044971466064,0.16366706788539886
DATASET1_1_10500_00034.png,367.16278076171875,386.9012756347656,191.95040893554688,0.9801352024078369,0.2581084966659546
DATASET1_1_10500_00035.png,355.2951354980469,375.97265625,189.3087158203125,0.9821035861968994,0.15460620820522308
DATASET1_1_10500_00036.png,374.487548828125,397.0662536621094,196.48605346679688,0.9629929065704346,0.21110664308071136
DATASET1_1_10500_00037.png,337.4679260253906,357.01312255859375,183.82858276367188,0.9524948596954346,0.135915145277977
DATASET1_1_10500_00038.png,346.9971618652344,368.4512634277344,184.63497924804688,0.9788553714752197,0.16588149964809418
DATASET1_1_10500_00039.png,365.71038818359375,390.6825256347656,191.35104370117188,0.9673111438751221,0.181355819106102
DATASET1_1_10500_00040.png,357.4128723144531,378.3841247558594,190.07159423828125,0.9854557514190674,0.17149291932582855
DATASET1_1_10500_00041.png,372.470458984375,399.81103515625,192.61105346679688,0.9854719638824463,0.23182998597621918
DATASET1_1_10500_00042.png,371.0873718261719,400.1243896484375,191.609375,1.0091240406036377,0.23839031159877777
DATASET1_1_10500_00043.png,362.0885314941406,387.2935485839844,189.71498107910156,1.0080950260162354,0.16263709962368011
DATASET1_1_10500_00044.png,355.2534484863281,382.6318664550781,185.6756134033203,0.9626657962799072,0.16544662415981293
DATASET1_1_10500_00045.png,336.8149108886719,362.2980651855469,180.33241271972656,1.0124962329864502,0.17442356050014496
DATASET1_1_10500_00046.png,359.0550842285156,386.3206787109375,187.93215942382812,0.9576704502105713,0.21599803864955902
DATASET1_1_10500_00047.png,338.2638854980469,366.4606628417969,178.18711853027344,0.9393761157989502,0.16171203553676605
DATASET1_1_10500_00048.png,360.9822692871094,394.12432861328125,184.209716796875,0.9810469150543213,0.2631009817123413
DATASET1_1_10500_00049.png,343.37591552734375,371.0619812011719,180.088134765625,0.9855444431304932,0.2409118264913559
DATASET1_1_10500_00050.png,367.9520568847656,400.0060119628906,187.24667358398438,1.0076286792755127,0.26469552516937256
DATASET1_1_10500_00051.png,352.483154296875,384.0196228027344,182.00241088867188,0.9397985935211182,0.23885665833950043
DATASET1_1_10500_00052.png,366.9914245605469,399.2641296386719,187.92147827148438,0.971930742263794,0.23983608186244965
DATASET1_1_10500_00053.png,371.1836853027344,406.79388427734375,186.6698760986328,1.0224525928497314,0.2771810293197632
DATASET1_1_10500_00054.png,369.110595703125,403.2367858886719,186.2411651611328,0.9588911533355713,0.3100494146347046
DATASET1_1_10500_00055.png,373.8602600097656,409.5179138183594,187.8584442138672,0.9652512073516846,0.2988189458847046
DATASET1_1_10500_00056.png,375.8439636230469,410.7319641113281,189.01318359375,1.005366563796997,0.2880309820175171
DATASET1_1_10500_00057.png,372.4659423828125,408.2408142089844,186.68539428710938,0.9611551761627197,0.2656511068344116
DATASET1_1_10500_00058.png,366.1418762207031,401.6337585449219,184.62478637695312,0.9827511310577393,0.25971734523773193
DATASET1_1_10500_00059.png,369.19610595703125,404.8692932128906,184.61264038085938,0.9598219394683838,0.2589057683944702
DATASET1_1_10500_00060.png,368.6805725097656,404.1109313964844,185.1426239013672,1.00758957862854,0.24242053925991058
DATASET1_1_10500_00061.png,376.7958068847656,411.5848693847656,188.67160034179688,0.9536278247833252,0.31268346309661865
DATASET1_1_10500_00062.png,364.7510986328125,398.3534240722656,182.6898193359375,0.9573872089385986,0.3226073980331421
DATASET1_1_10500_00063.png,370.5631408691406,404.7401123046875,185.02793884277344,0.9396812915802002,0.33163774013519287
DATASET1_1_10500_00064.png,376.05499267578125,406.7294921875,189.8955535888672,0.930675745010376,0.29644620418548584
DATASET1_1_10500_00065.png,374.622802734375,406.6041564941406,188.1728057861328,0.9654085636138916,0.30678117275238037
DATASET1_1_10500_00066.png,371.8726501464844,404.973388671875,186.4863739013672,0.9705612659454346,0.3605149984359741
DATASET1_1_10500_00067.png,367.5058898925781,397.7204895019531,185.34849548339844,0.9680426120758057,0.3075059652328491
DATASET1_1_10500_00068.png,371.7154541015625,402.61865234375,186.7476806640625,0.9471790790557861,0.3011096715927124
DATASET1_1_10500_00069.png,372.0951232910156,399.45123291015625,186.75064086914062,0.9108173847198486,0.3232959508895874
DATASET1_1_10500_00070.png,372.0736999511719,399.38018798828125,188.5543975830078,0.9074318408966064,0.28285348415374756
DATASET1_1_10500_00071.png,362.4324645996094,375.72467041015625,185.01956176757812,0.9528582096099854,0.3322538137435913
DATASET1_1_10500_00072.png,369.4994812011719,393.2594909667969,193.0587158203125,0.9705040454864502,0.2965625524520874
DATASET1_1_10500_00073.png,363.8037109375,380.48309326171875,187.0908203125,0.9290049076080322,0.3281930685043335
DATASET1_1_10500_00074.png,368.0381164550781,396.7019348144531,187.43643188476562,0.9813387393951416,0.2743152379989624
DATASET1_1_10500_00075.png,363.558837890625,381.5473937988281,190.02090454101562,0.9762632846832275,0.27096688747406006
DATASET1_1_10500_00076.png,365.4062805175781,388.5916442871094,190.3519287109375,0.9639179706573486,0.277366042137146
DATASET1_1_10500_00077.png,369.841552734375,391.18963623046875,189.22084045410156,0.9601585865020752,0.2678006887435913
DATASET1_1_10500_00078.png,361.26318359375,385.1537170410156,188.88748168945312,0.9937918186187744,0.263759970664978
DATASET1_1_10500_00079.png,364.2332763671875,384.4726867675781,190.13339233398438,0.9812633991241455,0.27962052822113037
DATASET1_1_10500_00080.png,366.4356689453125,387.7126159667969,193.757568359375,0.9416773319244385,0.22250781953334808
DATASET1_1_10500_00081.png,375.09393310546875,395.7342224121094,195.7676239013672,0.9578382968902588,0.24337135255336761
DATASET1_1_10500_00082.png,370.99615478515625,386.8238830566406,193.826416015625,1.0008442401885986,0.20689044892787933
DATASET1_1_10500_00083.png,372.970458984375,400.0559387207031,191.84730529785156,0.947425127029419,0.21771465241909027
DATASET1_1_10500_00084.png,372.3363952636719,396.0978088378906,193.54684448242188,0.9412186145782471,0.16770492494106293
DATASET1_1_10500_00085.png,372.6184997558594,399.8575134277344,192.1175994873047,0.993511438369751,0.2702440023422241
DATASET1_1_10500_00086.png,364.1044616699219,394.4244079589844,187.6107177734375,0.9933264255523682,0.20411144196987152
DATASET1_1_10500_00087.png,371.4774475097656,397.5065002441406,192.6028289794922,0.9750416278839111,0.24027477204799652
DATASET1_1_10500_00088.png,363.0148620605469,390.2436218261719,189.25421142578125,1.0095274448394775,0.24373279511928558
DATASET1_1_10500_00089.png,356.03204345703125,382.1835632324219,188.08590698242188,1.0051863193511963,0.23878036439418793
DATASET1_1_10500_00090.png,361.2111511230469,393.4710388183594,184.95155334472656,0.9833633899688721,0.24507175385951996
DATASET1_1_10500_00091.png,356.2012634277344,387.4993591308594,183.26339721679688,1.0117247104644775,0.2537587881088257
DATASET1_1_10500_00092.png,347.7203674316406,375.6863098144531,181.1110382080078,0.9547302722930908,0.23595844209194183
DATASET1_1_10500_00093.png,362.71380615234375,395.0741882324219,184.1652374267578,0.98934006690979,0.2547363042831421
DATASET1_1_10500_00094.png,344.2344665527344,370.7703552246094,180.83102416992188,0.9709265232086182,0.29731595516204834
DATASET1_1_10500_00095.png,357.6152038574219,388.7191467285156,183.63265991210938,0.947246789932251,0.255215048789978
DATASET1_1_10500_00096.png,362.8285217285156,394.8100280761719,185.7229461669922,0.968130350112915,0.270077109336853
DATASET1_1_10500_00097.png,369.1649475097656,401.27484130859375,187.81947326660156,0.9775745868682861,0.28471314907073975
DATASET1_1_10500_00098.png,381.4914855957031,413.2124938964844,193.16590881347656,0.9557888507843018,0.30296552181243896
DATASET1_1_10500_00099.png,365.82012939453125,397.7454833984375,185.7843017578125,1.0260860919952393,0.317313551902771
DATASET1_1_10500_00100.png,385.92645263671875,419.8119201660156,194.028564453125,1.002967119216919,0.32691705226898193
DATASET1_1_11000_00001.png,374.289794921875,407.67303466796875,188.55126953125,0.9556286334991455,0.28950536251068115
DATASET1_1_11000_00002.png,373.4595642089844,409.69512939453125,187.09906005859375,0.940324068069458,0.304618239402771
DATASET1_1_11000_00003.png,371.7590026855469,404.2930603027344,188.15145874023438,0.9704563617706299,0.28974950313568115
DATASET1_1_11000_00004.png,381.8052978515625,417.5607604980469,190.87301635742188,0.962317705154419,0.3210529088973999
DATASET1_1_11000_00005.png,374.0035705566406,407.35125732421875,188.09657287597656,0.9674074649810791,0.27996766567230225
DATASET1_1_11000_00006.png,377.0893249511719,412.0384521484375,189.14102172851562,0.9512255191802979,0.29901158809661865
DATASET1_1_11000_00007.png,371.04913330078125,402.84600830078125,186.87440490722656,0.9814703464508057,0.28768765926361084
DATASET1_1_11000_00008.png,379.5803527832031,415.7124938964844,188.20497131347656,0.9867966175079346,0.288504958152771
DATASET1_1_11000_00009.png,375.9920959472656,409.4958190917969,186.22329711914062,0.9639580249786377,0.3125547170639038
DATASET1_1_11000_00010.png,374.39776611328125,409.3554382324219,186.81019592285156,0.9480974674224854,0.3488839864730835
DATASET1_1_11000_00011.png,379.71014404296875,412.0744323730469,189.84942626953125,0.9689819812774658,0.3674978017807007
DATASET1_1_11000_00012.png,386.87725830078125,417.214111328125,193.09877014160156,0.9517290592193604,0.29548871517181396
DATASET1_1_11000_00013.png,377.7690124511719,409.4368896484375,189.84071350097656,0.9462683200836182,0.3356269598007202
DATASET1_1_11000_00014.png,382.52117919921875,413.5400695800781,191.24757385253906,0.95113205909729,0.3356250524520874
DATASET1_1_11000_00015.png,383.0724792480469,414.376220703125,192.86761474609375,0.9253790378570557,0.3369811773300171
DATASET1_1_11000_00016.png,378.3104248046875,404.3152160644531,190.19577026367188,0.9074337482452393,0.2827075719833374
DATASET1_1_11000_00017.png,375.00433349609375,403.09820556640625,190.6673126220703,0.9965708255767822,0.3072150945663452
DATASET1_1_11000_00018.png,353.7857971191406,378.2857666015625,183.43145751953125,0.9783451557159424,0.252524733543396
DATASET1_1_11000_00019.png,371.8832092285156,394.4510498046875,190.50111389160156,0.8579065799713135,0.29000699520111084
DATASET1_1_11000_00020.png,373.9105529785156,394.3258361816406,189.1529998779297,0.897136926651001,0.3131345510482788
DATASET1_1_11000_00021.png,364.6902160644531,383.0137023925781,190.66738891601562,0.9909164905548096,0.2361215204000473
DATASET1_1_11000_00022.png,365.42889404296875,381.0245361328125,191.02825927734375,0.9685709476470947,0.22686992585659027
DATASET1_1_11000_00023.png,370.266845703125,383.1280212402344,190.9699249267578,0.9794790744781494,0.2612422704696655
DATASET1_1_11000_00024.png,355.7724609375,372.9219970703125,186.879150390625,0.9598009586334229,0.18823467195034027
DATASET1_1_11000_00025.png,370.6852111816406,382.0105285644531,191.73731994628906,0.9717276096343994,0.26044023036956787
DATASET1_1_11000_00026.png,365.8114929199219,392.1759338378906,187.4590606689453,0.9657204151153564,0.21948181092739105
DATASET1_1_11000_00027.png,364.22760009765625,384.2463073730469,193.3881072998047,0.9725887775421143,0.19482742249965668
DATASET1_1_11000_00028.png,364.7502136230469,392.34283447265625,187.52633666992188,0.9687035083770752,0.23070178925991058
DATASET1_1_11000_00029.png,363.40838623046875,385.2513427734375,191.01974487304688,0.9897902011871338,0.23435626924037933
DATASET1_1_11000_00030.png,369.3101501464844,393.35601806640625,192.70237731933594,0.9559366703033447,0.23027072846889496
DATASET1_1_11000_00031.png,357.439453125,380.73828125,187.0195770263672,0.9544813632965088,0.16944728791713715
DATASET1_1_11000_00032.png,361.7889404296875,388.2086486816406,188.03671264648438,1.0141117572784424,0.24462448060512543
DATASET1_1_11000_00033.png,362.7128601074219,390.6092224121094,188.96353149414062,1.0178139209747314,0.2600215673446655
DATASET1_1_11000_00034.png,356.5585632324219,385.0914001464844,184.79612731933594,0.9804613590240479,0.21426425874233246
DATASET1_1_11000_00035.png,362.49444580078125,392.43798828125,187.19773864746094,0.9813616275787354,0.19758830964565277
DATASET1_1_11000_00036.png,370.08123779296875,401.3145751953125,188.8094482421875,0.9856436252593994,0.23333869874477386
DATASET1_1_11000_00037.png,359.2403259277344,387.586669921875,185.5997314453125,0.958289384841919,0.20767627656459808
DATASET1_1_11000_00038.png,340.9851989746094,367.51654052734375,179.25497436523438,0.9313156604766846,0.15217719972133636
DATASET1_1_11000_00039.png,364.4199523925781,397.0284729003906,184.78225708007812,0.999889612197876,0.2499774545431137
DATASET1_1_11000_00040.png,359.1009826660156,391.1949768066406,184.94606018066406,0.978374719619751,0.23983894288539886
DATASET1_1_11000_00041.png,368.8955993652344,402.14862060546875,187.35179138183594,0.9938356876373291,0.2656444311141968
DATASET1_1_11000_00042.png,362.8013000488281,395.3691101074219,184.86410522460938,1.0288593769073486,0.25399720668792725
